Transaction ID,Date,Customer ID,Customer Name,Gender,Age,Product ID,Product Name,Category,Quantity Sold,Unit Price,Total Sale Amount,Payment Method,Store Location,Salesperson ID,Salesperson Name,Discount Applied,Return Status
TXN00147,2023-12-07,CUST00147,Ogechi Nnenna,Male,48,Wireless Mouse,Electronics,Electronics,15,$58.23,$873.45,Bank Transfer,Lagos,SP044,Nnenna Chinwe,$15,Returned
TXN00148,2024-08-27,CUST00148,Nwafor Tobi,Male,48,USB Hub,Accessories,Accessories,6,$30.09,$180.54,Cash,Enugu,SP069,Damilola Pius,$36,Not Returned
TXN00149,2023-02-24,CUST00149,Micheal Femi,Female,36,Keyboard,Electronics,Electronics,1,$216.11,$216.11,PayPal,Abuja,SP044,Damilola Ada,$1,Not Returned
TXN00150,2022-10-24,CUST00150,Uzochi Efe,Male,22,Charger,Accessories,Accessories,12,$185.67,$2228.04,PayPal,Ibadan,SP036,Bola Bola,$29,Returned
TXN00151,2024-05-21,CUST00151,Nnamdi Amina,Female,31,Wireless Mouse,Electronics,Electronics,11,$290.42,$3194.62,PayPal,Kano,SP083,Ogechi Chika,$21,Returned
TXN00152,2023-07-31,CUST00152,Fola Chidera,Female,44,Monitor,Electronics,Electronics,2,$133.04,$266.08,PayPal,Ibadan,SP051,Olamide Emeka,None,Returned
TXN00153,2023-01-05,CUST00153,Emmanuela Bola,Female,58,Monitor,Electronics,Electronics,2,$68.63,$137.26,POS,Lagos,SP030,Blessing Ada,$36,Returned
TXN00154,2024-03-11,CUST00154,Opeyemi Femi,Female,20,Power Bank,Electronics,Electronics,12,$214.29,$2571.48,PayPal,Ibadan,SP051,Tosin Chukwuemeka,None,Not Returned
TXN00155,2023-06-21,CUST00155,Bola Ifeyinwa,Female,32,Bluetooth Speaker,Electronics,Electronics,1,$157.53,$157.53,Debit Card,Port Harcourt,SP091,Simeon Olamide,None,Not Returned
TXN00156,2024-05-19,CUST00156,Oyinade Kelechi,Male,36,USB Hub,Accessories,Accessories,5,$31.19,$155.95,PayPal,Port Harcourt,SP074,Seyi Nike,None,Not Returned
TXN00157,2022-11-25,CUST00157,Ogechi Kelechi,Male,56,USB Hub,Accessories,Accessories,11,$141.98,$1561.78,Credit Card,Owerri,SP054,Efe Temitayo,$22,Returned
TXN00158,2023-11-08,CUST00158,Ifeoma Temitayo,Male,45,Bluetooth Speaker,Electronics,Electronics,12,$13.22,$158.64,PayPal,Jos,SP063,David Tosin,19%,Not Returned
TXN00159,2023-09-24,CUST00159,Onyinye Daniel,Male,23,Charger,Accessories,Accessories,3,$198.30,$594.90,Debit Card,Abuja,SP021,Amaka Fola,None,Returned
TXN00160,2024-02-27,CUST00160,Yemi Seyi,Female,28,Power Bank,Electronics,Electronics,13,$170.35,$2214.55,POS,Lagos,SP059,Efe Precious,$50,Returned
TXN00161,2022-09-03,CUST00161,Daniel Ogechi,Male,48,Phone Case,Accessories,Accessories,5,$66.88,$334.40,PayPal,Jos,SP025,Oluwatobi Peace,11%,Returned
TXN00162,2023-09-27,CUST00162,Emeka Kelechi,Female,41,Flash Drive,Accessories,Accessories,3,$200.30,$600.90,Bank Transfer,Owerri,SP074,Ngozi Benita,$49,Not Returned
TXN00163,2024-05-24,CUST00163,Onyinye Patience,Female,51,Wireless Mouse,Electronics,Electronics,15,$51.64,$774.60,POS,Port Harcourt,SP020,Vivian Ugo,8%,Not Returned
TXN00164,2022-11-26,CUST00164,Chinonso Chijioke,Male,25,Charger,Accessories,Accessories,12,$75.42,$905.04,Debit Card,Jos,SP018,Damilola Chukwudi,9%,Returned
TXN00165,2023-06-24,CUST00165,Obinna Micheal,Female,42,Bluetooth Speaker,Electronics,Electronics,11,$191.72,$2108.92,PayPal,Lagos,SP080,Efe Opeyemi,None,Returned
TXN00166,2022-02-21,CUST00166,Amaka Chika,Male,27,Laptop Stand,Accessories,Accessories,10,$80.17,$801.70,Credit Card,Port Harcourt,SP096,Tunde Simeon,15%,Not Returned
TXN00167,2024-05-12,CUST00167,Emmanuela Elijah,Female,30,Phone Case,Accessories,Accessories,10,$93.83,$938.30,POS,Lagos,SP072,Obinna Nnamdi,None,Returned
TXN00168,2023-11-05,CUST00168,Vivian Temitayo,Male,54,Keyboard,Electronics,Electronics,3,$245.37,$736.11,PayPal,Lagos,SP057,Chinonso Chikere,12%,Returned
TXN00169,2023-03-11,CUST00169,Simeon Dayo,Male,22,Monitor,Electronics,Electronics,11,$48.68,$535.48,Bank Transfer,Abuja,SP100,Oyinade Chinwe,None,Not Returned
TXN00170,2022-08-05,CUST00170,Ronke Olu,Female,37,Keyboard,Electronics,Electronics,12,$76.10,$913.20,Bank Transfer,Enugu,SP035,Efe Temitayo,$20,Returned
TXN00171,2023-05-12,CUST00171,Precious Favour,Female,41,Power Bank,Electronics,Electronics,4,$5.20,$20.80,POS,Jos,SP013,Ifeyinwa Nkem,None,Not Returned
TXN00172,2024-07-03,CUST00172,Emeka Chioma,Male,50,Keyboard,Electronics,Electronics,2,$67.82,$135.64,PayPal,Jos,SP090,Emmanuela Damilola,14%,Returned
TXN00173,2022-01-21,CUST00173,Adebayo Chinedu,Female,52,Wireless Mouse,Electronics,Electronics,14,$141.81,$1985.34,POS,Kano,SP059,Chizor Olamide,None,Not Returned
TXN00174,2023-08-02,CUST00174,Daniel Tosin,Male,24,Laptop Stand,Accessories,Accessories,14,$25.54,$357.56,PayPal,Enugu,SP100,Amarachi Shola,None,Returned
TXN00175,2022-07-23,CUST00175,Emeka Chika,Male,25,Flash Drive,Accessories,Accessories,6,$66.49,$398.94,POS,Jos,SP033,Fola Ifeoma,None,Not Returned
TXN00176,2023-05-03,CUST00176,Chukwuemeka Fidelis,Female,34,Phone Case,Accessories,Accessories,9,$22.68,$204.12,POS,Jos,SP062,Segun Nkemdilim,$9,Returned
TXN00177,2023-06-15,CUST00177,Vivian Fathia,Male,54,Phone Case,Accessories,Accessories,11,$286.45,$3150.95,Bank Transfer,Lagos,SP044,Yemi Nnenna,$35,Returned
TXN00178,2024-01-10,CUST00178,Damilola Sola,Male,38,Phone Case,Accessories,Accessories,3,$269.14,$807.42,Bank Transfer,Lagos,SP100,Chinonso Simeon,None,Returned
TXN00179,2024-03-09,CUST00179,Kola Kelechi,Female,31,Phone Case,Accessories,Accessories,10,$145.22,$1452.20,Debit Card,Abuja,SP100,Olu Chinonso,13%,Returned
TXN00180,2023-02-09,CUST00180,Elijah Ifechukwu,Male,54,Charger,Accessories,Accessories,12,$43.58,$522.96,Credit Card,Jos,SP071,Chinonso Chinonso,13%,Not Returned
TXN00181,2024-06-07,CUST00181,Efe Dayo,Male,32,Power Bank,Electronics,Electronics,2,$110.48,$220.96,Debit Card,Enugu,SP098,Efe Uzochi,$6,Returned
TXN00182,2024-10-25,CUST00182,Damilola Chisom,Female,53,Laptop Stand,Accessories,Accessories,10,$231.25,$2312.50,PayPal,Enugu,SP066,Ada Ifeyinwa,$26,Returned
TXN00183,2022-01-14,CUST00183,Bola Amarachi,Male,33,Laptop Stand,Accessories,Accessories,8,$169.03,$1352.24,Cash,Ibadan,SP002,Olamide Precious,None,Returned
TXN00184,2022-02-27,CUST00184,Obinna Adaeze,Male,54,Charger,Accessories,Accessories,10,$175.31,$1753.10,Bank Transfer,Kano,SP058,Amaka Blessing,None,Returned
TXN00185,2024-10-31,CUST00185,Chike Bola,Female,55,USB Hub,Accessories,Accessories,15,$78.41,$1176.15,Debit Card,Port Harcourt,SP048,Tobi Peace,$46,Returned
TXN00186,2022-11-30,CUST00186,Nkemdilim Chinwe,Male,35,Monitor,Electronics,Electronics,14,$139.70,$1955.80,Bank Transfer,Owerri,SP087,Zainab Patience,12%,Returned
TXN00187,2022-02-15,CUST00187,Kola Seyi,Female,56,Phone Case,Accessories,Accessories,13,$226.61,$2945.93,POS,Abuja,SP088,Vivian Nneka,$14,Not Returned
TXN00188,2021-11-07,CUST00188,Favour Chinedu,Male,29,Flash Drive,Accessories,Accessories,15,$7.74,$116.10,POS,Lagos,SP005,Uche Chinonso,None,Returned
TXN00189,2022-10-22,CUST00189,Onyinye Chidera,Female,46,USB Hub,Accessories,Accessories,13,$18.12,$235.56,Bank Transfer,Kano,SP093,Ugo Olamide,7%,Not Returned
TXN00190,2022-06-18,CUST00190,Chikere Shola,Female,22,Flash Drive,Accessories,Accessories,7,$148.60,$1040.20,Cash,Lagos,SP077,Fola Nwafor,None,Returned
TXN00191,2023-06-21,CUST00191,Benita Micheal,Female,20,USB Hub,Accessories,Accessories,6,$172.86,$1037.16,Cash,Owerri,SP098,Bola Chinedu,9%,Not Returned
TXN00192,2021-12-30,CUST00192,Chikere Aisha,Male,22,Laptop Stand,Accessories,Accessories,9,$261.71,$2355.39,Credit Card,Jos,SP090,Chizor Nike,None,Not Returned
TXN00193,2024-03-07,CUST00193,Anita Damilola,Female,31,Power Bank,Electronics,Electronics,6,$20.31,$121.86,Debit Card,Jos,SP003,Ifeyinwa Nneka,$31,Returned
TXN00194,2024-06-21,CUST00194,Olivia Aisha,Female,45,Monitor,Electronics,Electronics,13,$27.13,$352.69,Credit Card,Kano,SP020,Amaka Daniel,$10,Not Returned
TXN00195,2022-06-21,CUST00195,Vivian Aisha,Female,44,Bluetooth Speaker,Electronics,Electronics,4,$299.46,$1197.84,Credit Card,Abuja,SP048,Sola Olivia,None,Returned
TXN00196,2022-04-19,CUST00196,Chukwuemeka Adebayo,Male,57,Bluetooth Speaker,Electronics,Electronics,11,$76.41,$840.51,Bank Transfer,Jos,SP063,Opeyemi Sola,None,Returned
TXN00197,2024-02-17,CUST00197,Nnenna Chinonso,Female,19,Flash Drive,Accessories,Accessories,13,$177.43,$2306.59,Cash,Kano,SP067,Opeyemi Bola,14%,Returned
TXN00198,2023-10-09,CUST00198,Adebayo Ifeyinwa,Female,41,Wireless Mouse,Electronics,Electronics,6,$7.50,$45.00,PayPal,Lagos,SP063,Adesola Obinna,13%,Returned
TXN00199,2021-11-15,CUST00199,Opeyemi Aisha,Female,47,Charger,Accessories,Accessories,3,$38.34,$115.02,Credit Card,Lagos,SP079,Chinonso Damilola,20%,Not Returned
TXN00200,2023-08-10,CUST00200,Precious Nkechi,Male,26,Phone Case,Accessories,Accessories,8,$103.44,$827.52,PayPal,Jos,SP003,Adebayo Chinonso,8%,Returned
TXN00201,2022-02-22,CUST00201,Ronke Olamide,Male,23,Laptop Stand,Accessories,Accessories,15,$8.33,$124.95,Debit Card,Enugu,SP095,Ifeyinwa Juliet,12%,Not Returned
TXN00202,2023-03-28,CUST00202,Anita Tola,Female,39,Phone Case,Accessories,Accessories,4,$232.59,$930.36,POS,Ibadan,SP047,Zainab Anita,None,Returned
TXN00203,2022-08-26,CUST00203,Chike Nkemdilim,Male,48,Bluetooth Speaker,Electronics,Electronics,2,$109.84,$219.68,POS,Ibadan,SP095,Simeon Nnamdi,$45,Returned
TXN00204,2024-10-13,CUST00204,Chikere Jibola,Male,32,Phone Case,Accessories,Accessories,15,$12.44,$186.60,Credit Card,Jos,SP086,Obinna Olufunke,$22,Not Returned
TXN00205,2023-12-03,CUST00205,Daniel Kelechi,Male,36,Phone Case,Accessories,Accessories,11,$142.68,$1569.48,POS,Lagos,SP087,Fathia Kehinde,None,Not Returned
TXN00206,2022-10-02,CUST00206,Obinna Fathia,Female,41,USB Hub,Accessories,Accessories,9,$232.43,$2091.87,Cash,Jos,SP085,Obi Ugochukwu,None,Not Returned
TXN00207,2024-02-06,CUST00207,Chike Chikere,Male,35,Bluetooth Speaker,Electronics,Electronics,2,$62.35,$124.70,Credit Card,Abuja,SP076,David Vivian,5%,Returned
TXN00208,2024-06-26,CUST00208,Seyi Olu,Female,31,Laptop Stand,Accessories,Accessories,9,$274.95,$2474.55,Debit Card,Enugu,SP100,Adesola Femi,8%,Returned
TXN00209,2023-04-04,CUST00209,Tosin Fola,Female,44,Wireless Mouse,Electronics,Electronics,6,$7.21,$43.26,Bank Transfer,Jos,SP058,Chidera Ogechi,None,Returned
TXN00210,2021-11-26,CUST00210,Uche Chika,Female,58,Power Bank,Electronics,Electronics,12,$211.40,$2536.80,Credit Card,Abuja,SP098,Tunde Yemi,$24,Returned
TXN00211,2022-06-30,CUST00211,Bola Bola,Male,45,Monitor,Electronics,Electronics,5,$39.31,$196.55,PayPal,Kano,SP097,Opeyemi Ogechi,18%,Not Returned
TXN00212,2024-11-03,CUST00212,Nkechi Ogechi,Male,29,Flash Drive,Accessories,Accessories,4,$132.43,$529.72,Bank Transfer,Kano,SP047,Ugo Nkechi,5%,Returned
TXN00213,2023-02-12,CUST00213,Nike Amarachi,Female,50,Monitor,Electronics,Electronics,12,$21.26,$255.12,Credit Card,Lagos,SP001,Chikere Emmanuela,$3,Returned
TXN00214,2024-03-17,CUST00214,Segun Chisom,Female,41,Bluetooth Speaker,Electronics,Electronics,10,$214.46,$2144.60,POS,Ibadan,SP042,Tope Ifeyinwa,$25,Returned
TXN00215,2024-09-30,CUST00215,Blessing Temitope,Female,21,Wireless Mouse,Electronics,Electronics,9,$225.23,$2027.07,Debit Card,Kano,SP021,Sola Chinedu,16%,Returned
TXN00216,2022-08-13,CUST00216,Temitayo Ugo,Female,40,Power Bank,Electronics,Electronics,15,$278.70,$4180.50,Cash,Enugu,SP036,Patience Emeka,5%,Not Returned
TXN00217,2024-02-12,CUST00217,Olamide Nike,Female,18,Bluetooth Speaker,Electronics,Electronics,15,$141.45,$2121.75,Bank Transfer,Kano,SP029,Tunde Kelechi,None,Not Returned
TXN00218,2024-09-13,CUST00218,Segun Obi,Female,33,Laptop Stand,Accessories,Accessories,4,$35.89,$143.56,PayPal,Abuja,SP014,Anita Olamide,$32,Returned
TXN00219,2023-08-25,CUST00219,Nkemdilim David,Female,23,Bluetooth Speaker,Electronics,Electronics,9,$33.27,$299.43,PayPal,Jos,SP066,Blessing Fola,None,Not Returned
TXN00220,2024-08-30,CUST00220,Peace Nwafor,Male,32,Laptop Stand,Accessories,Accessories,2,$46.58,$93.16,Bank Transfer,Jos,SP064,Ada Chika,$26,Returned
TXN00221,2024-03-16,CUST00221,Obinna Dayo,Female,20,USB Hub,Accessories,Accessories,4,$240.23,$960.92,POS,Port Harcourt,SP084,Ugo Daniel,None,Returned
TXN00222,2023-02-23,CUST00222,Nneka Benita,Female,31,USB Hub,Accessories,Accessories,4,$216.10,$864.40,Cash,Port Harcourt,SP039,Hassan Amaka,$8,Returned
TXN00223,2024-09-13,CUST00223,Shola Chukwudi,Female,26,USB Hub,Accessories,Accessories,10,$73.04,$730.40,Credit Card,Enugu,SP088,Nneka Aisha,17%,Returned
TXN00224,2024-04-08,CUST00224,Benita Tola,Female,38,Power Bank,Electronics,Electronics,11,$293.21,$3225.31,Cash,Abuja,SP030,Nike Daniel,None,Not Returned
TXN00225,2024-02-08,CUST00225,Jibola Opeyemi,Female,32,Bluetooth Speaker,Electronics,Electronics,10,$147.66,$1476.60,Debit Card,Ibadan,SP013,David Benita,$37,Returned
TXN00226,2022-01-21,CUST00226,Adebayo Opeyemi,Female,40,Monitor,Electronics,Electronics,5,$45.84,$229.20,Debit Card,Kano,SP042,Peace Segun,6%,Not Returned
TXN00227,2022-09-16,CUST00227,Aisha Damilola,Female,49,Keyboard,Electronics,Electronics,4,$118.81,$475.24,Bank Transfer,Jos,SP080,Hassan Adesola,10%,Returned
TXN00228,2023-01-28,CUST00228,Hassan Fathia,Male,52,Phone Case,Accessories,Accessories,2,$186.05,$372.10,Bank Transfer,Port Harcourt,SP027,Emeka Hassan,20%,Not Returned
TXN00229,2022-10-18,CUST00229,Shola Kelechi,Female,29,USB Hub,Accessories,Accessories,4,$33.63,$134.52,PayPal,Owerri,SP039,Pius Tobi,8%,Not Returned
TXN00230,2022-10-13,CUST00230,Efe Adaeze,Female,57,Flash Drive,Accessories,Accessories,6,$55.68,$334.08,Credit Card,Port Harcourt,SP066,Olamide Chukwuemeka,None,Not Returned
TXN00231,2021-11-06,CUST00231,Nneka Sola,Female,55,USB Hub,Accessories,Accessories,6,$149.99,$899.94,Credit Card,Kano,SP011,Amaka Emmanuela,None,Not Returned
TXN00232,2021-11-28,CUST00232,Tobi Fola,Female,55,Phone Case,Accessories,Accessories,2,$222.60,$445.20,Debit Card,Lagos,SP040,Tope Chukwudi,$10,Not Returned
TXN00233,2021-11-06,CUST00233,Chika Ogechi,Female,46,Keyboard,Electronics,Electronics,13,$224.89,$2923.57,Credit Card,Kano,SP096,Blessing Ada,$48,Returned
TXN00234,2022-07-02,CUST00234,Tope Daniel,Female,39,Power Bank,Electronics,Electronics,6,$148.65,$891.90,POS,Lagos,SP055,Kola Damilola,10%,Returned
TXN00235,2023-09-24,CUST00235,Fathia Zainab,Male,34,Charger,Accessories,Accessories,2,$140.54,$281.08,Debit Card,Abuja,SP034,Yemi Chukwudi,None,Returned
TXN00236,2023-08-24,CUST00236,Emmanuela Adesola,Female,40,Phone Case,Accessories,Accessories,2,$200.95,$401.90,POS,Lagos,SP088,Chinonso Seyi,$13,Not Returned
TXN00237,2023-04-08,CUST00237,Chisom Uzochi,Female,53,Charger,Accessories,Accessories,3,$96.75,$290.25,Credit Card,Ibadan,SP044,Amaka Uzochi,$7,Not Returned
TXN00238,2022-08-01,CUST00238,Opeyemi Obi,Female,47,Bluetooth Speaker,Electronics,Electronics,1,$270.73,$270.73,Debit Card,Abuja,SP062,Tosin Chukwuemeka,None,Returned
TXN00239,2022-10-25,CUST00239,Tunde Nkechi,Female,55,Power Bank,Electronics,Electronics,8,$281.99,$2255.92,Bank Transfer,Abuja,SP015,Ugochukwu Chioma,9%,Not Returned
TXN00240,2022-12-21,CUST00240,Obinna David,Female,33,Bluetooth Speaker,Electronics,Electronics,13,$264.94,$3444.22,Credit Card,Enugu,SP054,Ronke Segun,18%,Returned
TXN00241,2022-07-31,CUST00241,Olivia Olamide,Male,35,Charger,Accessories,Accessories,12,$49.95,$599.40,PayPal,Abuja,SP025,Kola Amarachi,$21,Not Returned
TXN00242,2023-06-17,CUST00242,Simeon Tunde,Male,39,Wireless Mouse,Electronics,Electronics,10,$253.02,$2530.20,POS,Abuja,SP014,Benita Obinna,15%,Returned
TXN00243,2023-02-16,CUST00243,Favour Temitope,Female,43,Wireless Mouse,Electronics,Electronics,10,$218.67,$2186.70,POS,Port Harcourt,SP031,Adesola Oyinade,13%,Returned
TXN00244,2024-07-18,CUST00244,Damilola Chika,Male,41,USB Hub,Accessories,Accessories,14,$210.52,$2947.28,Cash,Owerri,SP067,Ada Bola,7%,Not Returned
TXN00245,2023-09-26,CUST00245,Pius Chukwudi,Female,47,Laptop Stand,Accessories,Accessories,6,$34.73,$208.38,Debit Card,Ibadan,SP073,Olu Nnenna,$39,Not Returned
TXN00246,2022-11-21,CUST00246,Shola Adaobi,Female,27,USB Hub,Accessories,Accessories,13,$228.27,$2967.51,Cash,Owerri,SP016,Peace Adaeze,None,Not Returned
TXN00247,2024-01-27,CUST00247,Olufunke Ezinne,Female,38,Phone Case,Accessories,Accessories,6,$176.35,$1058.10,Bank Transfer,Jos,SP046,Fidelis Hassan,9%,Not Returned
TXN00248,2022-03-21,CUST00248,Benita Fola,Male,53,USB Hub,Accessories,Accessories,3,$210.40,$631.20,Credit Card,Jos,SP095,David Anita,16%,Not Returned
TXN00249,2022-09-21,CUST00249,Uzochi Precious,Male,60,Monitor,Electronics,Electronics,6,$91.76,$550.56,Cash,Kano,SP064,Juliet Chinwe,None,Returned
TXN00250,2022-09-03,CUST00250,Chukwudi Temitope,Female,50,Monitor,Electronics,Electronics,8,$42.71,$341.68,Bank Transfer,Abuja,SP021,Opeyemi Zainab,14%,Returned
TXN00251,2024-07-10,CUST00251,Chika Chukwudi,Male,47,Wireless Mouse,Electronics,Electronics,11,$21.78,$239.58,PayPal,Abuja,SP099,Opeyemi Olamide,None,Returned
TXN00252,2023-12-12,CUST00252,Amaka Simeon,Female,50,Monitor,Electronics,Electronics,3,$227.23,$681.69,Bank Transfer,Kano,SP093,Chioma Olufunke,7%,Returned
TXN00253,2023-05-11,CUST00253,Ifechukwu Segun,Male,24,Phone Case,Accessories,Accessories,5,$129.16,$645.80,POS,Port Harcourt,SP066,Adebayo David,20%,Not Returned
TXN00254,2023-07-27,CUST00254,Nkem Micheal,Female,53,Phone Case,Accessories,Accessories,9,$9.53,$85.77,POS,Owerri,SP054,Nwafor Ifeyinwa,10%,Not Returned
TXN00255,2023-10-17,CUST00255,Opeyemi Tola,Female,54,Laptop Stand,Accessories,Accessories,9,$268.52,$2416.68,Cash,Port Harcourt,SP088,Opeyemi Chika,None,Returned
TXN00256,2024-08-17,CUST00256,Nkem Ugo,Female,54,Flash Drive,Accessories,Accessories,5,$51.87,$259.35,Cash,Ibadan,SP033,Tobi Chinonso,None,Returned
TXN00257,2023-02-28,CUST00257,Pius Ifeyinwa,Female,49,Laptop Stand,Accessories,Accessories,14,$9.25,$129.50,POS,Port Harcourt,SP012,Tunde Kola,$30,Not Returned
TXN00258,2024-09-19,CUST00258,Opeyemi Benita,Female,24,Monitor,Electronics,Electronics,9,$206.90,$1862.10,Bank Transfer,Jos,SP088,Zainab Amaka,None,Returned
TXN00259,2023-10-16,CUST00259,Yemi Adebayo,Female,49,Flash Drive,Accessories,Accessories,14,$81.09,$1135.26,PayPal,Port Harcourt,SP091,Anita Emeka,7%,Not Returned
TXN00260,2022-02-17,CUST00260,Ifeyinwa Adesola,Male,44,Flash Drive,Accessories,Accessories,10,$177.35,$1773.50,Credit Card,Ibadan,SP084,Daniel Micheal,8%,Not Returned
TXN00261,2024-10-05,CUST00261,Peace Elijah,Male,58,Bluetooth Speaker,Electronics,Electronics,6,$188.68,$1132.08,Debit Card,Port Harcourt,SP034,Precious Chike,9%,Not Returned
TXN00262,2022-05-18,CUST00262,Tosin Tola,Female,37,Power Bank,Electronics,Electronics,14,$192.91,$2700.74,Debit Card,Kano,SP035,Ayo Vivian,$23,Not Returned
TXN00263,2024-02-17,CUST00263,Ifeyinwa Fidelis,Female,38,Bluetooth Speaker,Electronics,Electronics,7,$221.31,$1549.17,Credit Card,Ibadan,SP038,Chidera Adesola,None,Returned
TXN00264,2023-02-25,CUST00264,Amina Ronke,Male,26,Phone Case,Accessories,Accessories,8,$168.61,$1348.88,Credit Card,Lagos,SP061,Olamide Obinna,None,Not Returned
TXN00265,2022-08-16,CUST00265,Chinedu Amina,Female,33,Monitor,Electronics,Electronics,7,$166.23,$1163.61,PayPal,Enugu,SP022,Ifeoma Efe,$39,Not Returned
TXN00266,2022-10-05,CUST00266,Adebayo Aisha,Female,26,USB Hub,Accessories,Accessories,10,$104.77,$1047.70,Bank Transfer,Port Harcourt,SP099,David Chinonso,$20,Not Returned
TXN00267,2023-01-05,CUST00267,Tosin Kelechi,Male,60,USB Hub,Accessories,Accessories,1,$119.19,$119.19,POS,Ibadan,SP068,Ifechukwu Tola,$19,Returned
TXN00268,2023-07-10,CUST00268,Ugo Yemi,Female,35,Wireless Mouse,Electronics,Electronics,7,$257.57,$1802.99,Cash,Ibadan,SP079,Nkemdilim Oyinade,$42,Not Returned
TXN00269,2022-10-03,CUST00269,Chizor Ogechi,Female,50,Charger,Accessories,Accessories,8,$97.45,$779.60,Credit Card,Port Harcourt,SP001,Elijah Ifechukwu,$30,Returned
TXN00270,2023-04-25,CUST00270,Onyinye Amina,Female,58,Power Bank,Electronics,Electronics,9,$55.24,$497.16,Debit Card,Owerri,SP049,Shola Jibola,16%,Not Returned
TXN00271,2023-02-21,CUST00271,Ifeyinwa Obinna,Female,26,Monitor,Electronics,Electronics,6,$224.45,$1346.70,Debit Card,Ibadan,SP011,Tunde Emeka,$38,Not Returned
TXN00272,2024-08-11,CUST00272,Segun Chidera,Female,39,Phone Case,Accessories,Accessories,1,$288.37,$288.37,PayPal,Enugu,SP097,Peace Juliet,$40,Returned
TXN00273,2022-08-30,CUST00273,Vivian Segun,Male,32,Keyboard,Electronics,Electronics,5,$22.61,$113.05,Cash,Ibadan,SP064,Tobi Ifeyinwa,None,Not Returned
TXN00274,2024-07-26,CUST00274,Olufunke Chidera,Male,36,Wireless Mouse,Electronics,Electronics,4,$51.01,$204.04,Debit Card,Ibadan,SP023,Simeon Damilola,None,Returned
TXN00275,2022-02-05,CUST00275,Ada Olamide,Female,43,Power Bank,Electronics,Electronics,6,$38.75,$232.50,Cash,Abuja,SP088,Nkem Chijioke,$49,Not Returned
TXN00276,2023-01-10,CUST00276,Daniel Nkechi,Male,47,Charger,Accessories,Accessories,10,$133.15,$1331.50,PayPal,Enugu,SP034,Sola Micheal,10%,Not Returned
TXN00277,2021-11-13,CUST00277,Chinedu Seyi,Female,24,Charger,Accessories,Accessories,15,$240.18,$3602.70,PayPal,Abuja,SP073,Hassan Fidelis,12%,Not Returned
TXN00278,2023-08-10,CUST00278,Uche Dayo,Male,59,Monitor,Electronics,Electronics,14,$151.72,$2124.08,PayPal,Enugu,SP026,Simeon Ronke,None,Returned
TXN00279,2024-07-03,CUST00279,Ogechi Ezinne,Female,48,Power Bank,Electronics,Electronics,8,$255.24,$2041.92,PayPal,Jos,SP082,Ifechukwu Kelechi,None,Returned
TXN00280,2024-11-05,CUST00280,Micheal Blessing,Male,40,Power Bank,Electronics,Electronics,4,$272.13,$1088.52,Bank Transfer,Ibadan,SP020,Patience Juliet,13%,Not Returned
TXN00281,2023-02-14,CUST00281,Tosin Nkemdilim,Male,33,USB Hub,Accessories,Accessories,12,$99.49,$1193.88,PayPal,Owerri,SP034,Nkechi Daniel,10%,Returned
TXN00282,2022-03-16,CUST00282,Amarachi Chinedu,Female,49,Wireless Mouse,Electronics,Electronics,5,$286.33,$1431.65,Cash,Ibadan,SP046,Olamide Benita,9%,Returned
TXN00283,2022-04-28,CUST00283,Oyinade Onyinye,Female,54,Phone Case,Accessories,Accessories,8,$292.64,$2341.12,PayPal,Enugu,SP030,Amaka Olivia,None,Not Returned
TXN00284,2024-05-04,CUST00284,Aisha Chidera,Female,51,Charger,Accessories,Accessories,1,$95.27,$95.27,Bank Transfer,Jos,SP030,Olamide Ronke,17%,Returned
TXN00285,2024-07-15,CUST00285,Fidelis Vivian,Female,29,Wireless Mouse,Electronics,Electronics,7,$128.41,$898.87,Cash,Abuja,SP025,Bola Obinna,$47,Returned
TXN00286,2024-09-12,CUST00286,Simeon Seyi,Female,51,USB Hub,Accessories,Accessories,11,$40.60,$446.60,Credit Card,Jos,SP095,Tobi Fidelis,20%,Returned
